Speaker	GlobalIndex	StartTime	StopTime	Tokens	NGrams	SelfShared	OtherShared	N	OverlapCount	OverlapSeconds	AvgOverlap	Day	Reality
g	41	0:55:13	0:55:14	21	19	0	0	3	0	0	0	1	3
f	42	0:56:52	0:56:57	3	1	0	0	3	0	0	0	1	3
g	43	0:57:54	0:57:59	4	2	0	0	3	0	0	0	1	3
g	44	0:57:57	0:58:0	1	0	0	0	3	0	0	0	1	3
g	45	0:57:55	0:58:3	5	3	0	0	3	0	0	0	1	3
f	46	0:58:53	0:58:58	9	7	0	1	3	0	0	0	1	3
f	47	1:0:3	1:0:6	2	0	0	0	3	0	0	0	1	3
g	48	1:0:41	1:0:44	1	0	0	0	3	0	0	0	1	3
g	49	1:0:37	1:0:45	12	10	0	0	3	0	0	0	1	3
f	50	1:6:8	1:6:11	7	5	0	0	3	0	0	0	1	3
f	51	1:8:20	1:8:23	1	0	0	0	3	0	0	0	1	3
g	53	1:10:55	1:11:4	1	0	0	0	3	0	0	0	1	3
f	52	1:11:0	1:11:3	1	0	0	0	3	1	4	4	1	3
f	54	1:12:25	1:12:27	1	0	0	0	3	0	0	0	1	3
f	55	1:12:28	1:12:34	5	3	0	0	3	0	0	0	1	3
f	56	1:12:37	1:12:39	4	2	0	0	3	0	0	0	1	3
g	57	1:14:7	1:14:12	1	0	0	0	3	0	0	0	1	3
f	58	1:14:13	1:14:18	2	0	0	0	3	0	0	0	1	3
f	59	1:17:12	1:17:14	5	3	0	0	3	0	0	0	1	3
g	60	1:17:33	1:17:39	9	7	0	0	3	0	0	0	1	3
g	61	1:18:42	1:18:45	1	0	0	0	3	0	0	0	1	3
f	63	1:20:42	1:20:48	1	0	0	0	3	0	0	0	1	3
g	62	1:20:43	1:20:44	1	0	0	0	3	1	5	5	1	3
g	64	1:20:46	1:20:54	1	0	0	0	3	1	2	2	1	3
g	65	1:25:30	1:25:33	1	0	0	0	3	0	0	0	1	3
f	66	1:25:54	1:26:2	9	7	0	0	3	0	0	0	1	3
g	67	1:26:24	1:26:24	4	2	0	0	3	0	0	0	1	3
g	68	1:27:2	1:27:8	5	3	0	0	3	0	0	0	1	3
g	69	1:32:54	1:33:3	3	1	0	0	3	0	0	0	1	3
f	70	1:33:3	1:33:4	1	0	0	0	3	1	0	0	1	3
f	71	1:36:1	1:36:9	1	0	0	0	3	0	0	0	1	3
f	72	1:36:57	1:37:5	1	0	0	0	3	0	0	0	1	3
g	73	1:37:0	1:37:6	6	4	0	0	3	1	5	5	1	3
g	74	1:38:14	1:38:22	10	8	0	0	3	0	0	0	1	3
g	75	1:38:48	1:38:55	3	1	0	0	3	0	0	0	1	3
f	76	1:39:40	1:39:49	5	3	0	0	3	0	0	0	1	3
f	77	1:40:43	1:40:52	1	0	0	0	3	0	0	0	1	3
g	78	1:40:58	1:41:7	10	8	0	0	3	0	0	0	1	3
g	79	1:41:40	1:41:46	15	13	0	0	3	0	0	0	1	3
g	80	1:42:3	1:42:7	1	0	0	0	3	0	0	0	1	3
f	81	1:42:20	1:42:29	1	0	0	0	3	0	0	0	1	3
g	82	1:51:32	1:51:33	5	3	0	0	3	0	0	0	1	3
g	83	1:55:30	1:55:32	4	2	0	0	3	0	0	0	1	3
f	84	1:55:50	1:55:56	7	5	0	0	3	0	0	0	1	3
f	85	1:57:45	1:57:47	3	1	0	0	3	0	0	0	1	3
g	86	1:59:46	1:59:47	1	0	0	0	3	0	0	0	1	3
g	87	2:0:0	2:0:5	3	1	0	0	3	0	0	0	1	3
f	88	2:0:8	2:0:15	1	0	0	0	3	0	0	0	1	3
f	89	2:4:1	2:4:4	1	0	0	0	3	0	0	0	1	3
f	90	2:5:36	2:5:41	1	0	0	0	3	0	0	0	1	3
f	91	2:5:35	2:5:41	1	0	0	0	3	0	0	0	1	3
g	92	2:6:5	2:6:13	10	8	0	0	3	0	0	0	1	3
f	93	2:6:39	2:6:44	1	0	0	0	3	0	0	0	1	3
g	94	2:8:32	2:8:37	1	0	0	0	3	0	0	0	1	3
f	95	2:9:41	2:9:49	3	1	0	0	3	0	0	0	1	3
g	96	2:10:58	2:11:5	4	2	0	0	3	0	0	0	1	3
g	97	2:11:0	2:11:9	4	2	0	0	3	0	0	0	1	3
f	98	2:12:41	2:12:46	1	0	0	0	3	0	0	0	1	3
g	99	2:13:26	2:13:33	10	8	0	0	3	0	0	0	1	3
f	100	2:18:36	2:18:41	1	0	0	0	3	0	0	0	1	3
f	101	2:19:6	2:19:14	9	7	0	0	3	0	0	0	1	3
g	102	2:20:26	2:20:35	17	15	2	0	3	0	0	0	1	3
g	103	2:21:58	2:22:5	1	0	0	0	3	0	0	0	1	3
f	104	2:22:35	2:22:37	3	1	0	0	3	0	0	0	1	3
g	105	2:22:36	2:22:45	1	0	0	0	3	1	1	1	1	3
g	106	2:22:48	2:22:51	8	6	0	0	3	0	0	0	1	3
f	107	2:23:20	2:23:29	5	3	0	0	3	0	0	0	1	3
f	108	2:24:47	2:24:51	7	5	0	0	3	0	0	0	1	3
g	109	2:27:2	2:27:9	16	14	0	0	3	0	0	0	1	3
g	110	2:27:56	2:27:59	2	0	0	0	3	0	0	0	1	3
f	111	2:31:9	2:31:12	1	0	0	0	3	0	0	0	1	3
g	112	2:31:16	2:31:17	4	2	0	0	3	0	0	0	1	3
g	113	2:32:33	2:32:39	11	9	0	0	3	0	0	0	1	3
f	114	2:33:20	2:33:22	1	0	0	0	3	0	0	0	1	3
f	115	2:33:44	2:33:46	1	0	0	0	3	0	0	0	1	3
g	116	2:33:45	2:33:54	7	5	0	0	3	1	1	1	1	3
f	117	2:36:30	2:36:38	4	2	0	0	3	0	0	0	1	3
f	118	2:36:47	2:36:48	1	0	0	0	3	0	0	0	1	3
f	119	2:38:5	2:38:7	7	5	0	0	3	0	0	0	1	3
g	120	2:40:45	2:40:52	5	3	0	0	3	0	0	0	1	3
g	121	2:45:15	2:45:18	7	5	0	0	3	0	0	0	1	3
f	122	2:45:48	2:45:48	1	0	0	0	3	0	0	0	1	3
f	123	2:46:53	2:46:56	1	0	0	0	3	0	0	0	1	3
g	124	2:47:54	2:48:1	6	4	0	0	3	0	0	0	1	3
g	125	2:48:3	2:48:4	9	7	0	0	3	0	0	0	1	3
g	126	2:48:54	2:48:56	6	4	0	0	3	0	0	0	1	3
g	127	2:49:46	2:49:46	1	0	0	0	3	0	0	0	1	3
g	128	2:51:59	2:52:4	1	0	0	0	3	0	0	0	1	3
g	129	2:54:50	2:54:58	5	3	0	0	3	0	0	0	1	3
g	130	2:56:25	2:56:27	8	6	1	0	3	0	0	0	1	3
g	131	2:57:36	2:57:39	3	1	0	0	3	0	0	0	1	3
f	132	2:57:51	2:57:58	2	0	0	0	3	0	0	0	1	3
f	133	2:59:5	2:59:5	2	0	0	0	3	0	0	0	1	3
f	134	3:0:18	3:0:25	3	1	0	0	3	0	0	0	1	3
g	135	3:1:18	3:1:19	7	5	0	0	3	0	0	0	1	3
f	136	3:1:57	3:2:5	7	5	0	0	3	0	0	0	1	3
f	137	3:2:10	3:2:13	2	0	0	0	3	0	0	0	1	3
g	138	3:4:50	3:4:50	7	5	0	0	3	0	0	0	1	3
g	139	3:8:8	3:8:17	5	3	0	0	3	0	0	0	1	3
f	140	3:10:37	3:10:37	1	0	0	0	3	0	0	0	1	3
f	141	3:13:33	3:13:35	6	4	0	0	3	0	0	0	1	3
g	142	3:14:43	3:14:51	1	0	0	0	3	0	0	0	1	3
g	143	3:14:49	3:14:54	6	4	0	0	3	0	0	0	1	3
f	144	3:16:22	3:16:29	1	0	0	0	3	0	0	0	1	3
g	146	3:17:26	3:17:29	1	0	0	0	3	0	0	0	1	3
f	145	3:17:27	3:17:28	1	0	0	0	3	1	2	2	1	3
f	147	3:18:53	3:18:59	10	8	0	0	3	0	0	0	1	3
g	148	3:21:47	3:21:56	5	3	0	0	3	0	0	0	1	3
f	149	3:22:4	3:22:9	1	0	0	0	3	0	0	0	1	3
g	150	3:22:20	3:22:23	2	0	0	0	3	0	0	0	1	3
f	151	3:22:52	3:22:52	11	9	0	0	3	0	0	0	1	3
g	152	3:23:0	3:23:1	7	5	0	0	3	0	0	0	1	3
g	153	3:23:24	3:23:24	6	4	0	0	3	0	0	0	1	3
g	154	3:24:48	3:24:54	8	6	0	0	3	0	0	0	1	3
g	155	3:25:5	3:25:10	4	2	0	0	3	0	0	0	1	3
f	156	3:26:51	3:27:0	15	13	0	0	3	0	0	0	1	3
f	157	3:27:9	3:27:16	1	0	0	0	3	0	0	0	1	3
g	158	3:27:35	3:27:37	3	1	0	0	3	0	0	0	1	3
f	159	3:27:39	3:27:45	1	0	0	0	3	0	0	0	1	3
g	160	3:28:32	3:28:39	11	9	0	0	3	0	0	0	1	3
f	161	3:32:32	3:32:37	1	0	0	0	3	0	0	0	1	3
g	162	3:33:16	3:33:19	1	0	0	0	3	0	0	0	1	3
f	163	3:35:5	3:35:12	7	5	0	0	3	0	0	0	1	3
f	164	3:35:55	3:35:59	6	4	1	0	3	0	0	0	1	3
f	165	3:36:21	3:36:22	1	0	0	0	3	0	0	0	1	3
g	166	3:37:0	3:37:6	1	0	0	0	3	0	0	0	1	3
g	167	3:37:1	3:37:7	1	0	0	0	3	0	0	0	1	3
g	168	3:37:43	3:37:50	8	6	0	0	3	0	0	0	1	3
g	169	3:39:58	3:40:3	3	1	0	0	3	0	0	0	1	3
f	170	3:40:7	3:40:14	15	13	0	0	3	0	0	0	1	3
g	171	3:40:43	3:40:46	6	4	0	0	3	0	0	0	1	3
g	172	3:40:52	3:40:59	6	4	0	0	3	0	0	0	1	3
g	173	3:41:54	3:42:2	9	7	0	0	3	0	0	0	1	3
f	174	3:44:39	3:44:45	2	0	0	0	3	0	0	0	1	3
g	175	3:44:52	3:44:54	9	7	1	0	3	0	0	0	1	3
g	176	3:45:37	3:45:39	4	2	0	0	3	0	0	0	1	3
g	177	3:45:54	3:46:3	6	4	0	0	3	0	0	0	1	3
g	178	3:46:33	3:46:41	1	0	0	0	3	0	0	0	1	3
f	179	3:47:9	3:47:9	1	0	0	0	3	0	0	0	1	3
g	180	3:48:21	3:48:27	2	0	0	0	3	0	0	0	1	3
f	181	3:48:23	3:48:29	1	0	0	0	3	1	4	4	1	3
f	182	3:48:29	3:48:32	1	0	0	0	3	0	0	0	1	3
g	183	3:49:33	3:49:35	5	3	0	0	3	0	0	0	1	3
f	184	3:51:19	3:51:19	5	3	0	0	3	0	0	0	1	3
f	185	3:51:34	3:51:41	1	0	0	0	3	0	0	0	1	3
f	186	3:52:12	3:52:12	5	3	0	0	3	0	0	0	1	3
f	187	3:52:31	3:52:33	10	8	0	0	3	0	0	0	1	3
f	188	3:53:44	3:53:48	1	0	0	0	3	0	0	0	1	3
f	189	3:57:28	3:57:32	1	0	0	0	3	0	0	0	1	3
g	190	3:58:9	3:58:11	2	0	0	0	3	0	0	0	1	3
f	191	4:5:35	4:5:39	1	0	0	0	3	0	0	0	1	3
f	192	4:6:54	4:6:57	5	3	0	0	3	0	0	0	1	3
f	0	0:0:10	0:0:11	11	8	0	0	4	0	0	0	1	3
g	1	0:1:41	0:1:48	1	0	0	0	4	0	0	0	1	3
g	2	0:2:9	0:2:12	1	0	0	0	4	0	0	0	1	3
f	3	0:4:23	0:4:30	1	0	0	0	4	0	0	0	1	3
g	4	0:9:17	0:9:19	6	3	0	0	4	0	0	0	1	3
g	5	0:10:28	0:10:30	11	8	0	0	4	0	0	0	1	3
g	6	0:11:45	0:11:53	14	11	0	0	4	0	0	0	1	3
f	7	0:16:15	0:16:15	17	14	0	0	4	0	0	0	1	3
g	8	0:16:31	0:16:40	9	6	0	0	4	0	0	0	1	3
f	9	0:16:34	0:16:43	1	0	0	0	4	1	6	6	1	3
g	10	0:20:9	0:20:14	2	0	0	0	4	0	0	0	1	3
g	11	0:20:13	0:20:18	13	10	0	0	4	0	0	0	1	3
g	12	0:21:29	0:21:31	1	0	0	0	4	0	0	0	1	3
g	13	0:21:37	0:21:43	1	0	0	0	4	0	0	0	1	3
g	14	0:22:38	0:22:38	8	5	0	0	4	0	0	0	1	3
f	15	0:23:53	0:23:54	1	0	0	0	4	0	0	0	1	3
f	16	0:26:8	0:26:14	1	0	0	0	4	0	0	0	1	3
g	17	0:28:22	0:28:28	3	0	0	0	4	0	0	0	1	3
g	18	0:29:4	0:29:5	1	0	0	0	4	0	0	0	1	3
g	19	0:30:21	0:30:23	11	8	0	0	4	0	0	0	1	3
g	20	0:31:35	0:31:40	6	3	0	0	4	0	0	0	1	3
g	21	0:33:45	0:33:47	14	11	0	0	4	0	0	0	1	3
g	22	0:34:7	0:34:11	8	5	0	0	4	0	0	0	1	3
g	23	0:34:31	0:34:34	1	0	0	0	4	0	0	0	1	3
g	24	0:35:16	0:35:19	11	8	0	0	4	0	0	0	1	3
f	25	0:36:59	0:37:4	11	8	0	0	4	0	0	0	1	3
f	26	0:39:30	0:39:30	1	0	0	0	4	0	0	0	1	3
f	27	0:40:38	0:40:38	1	0	0	0	4	0	0	0	1	3
g	28	0:41:22	0:41:23	14	11	0	0	4	0	0	0	1	3
g	29	0:43:50	0:43:57	15	12	0	0	4	0	0	0	1	3
f	30	0:45:6	0:45:11	1	0	0	0	4	0	0	0	1	3
g	31	0:46:8	0:46:9	15	12	6	0	4	0	0	0	1	3
g	32	0:46:29	0:46:30	8	5	0	0	4	0	0	0	1	3
f	33	0:48:31	0:48:40	1	0	0	0	4	0	0	0	1	3
g	34	0:48:55	0:48:58	5	2	0	0	4	0	0	0	1	3
g	35	0:49:14	0:49:17	1	0	0	0	4	0	0	0	1	3
f	36	0:52:21	0:52:30	6	3	0	0	4	0	0	0	1	3
f	37	0:52:43	0:52:50	1	0	0	0	4	0	0	0	1	3
f	38	0:52:56	0:53:2	1	0	0	0	4	0	0	0	1	3
g	39	0:53:9	0:53:10	11	8	0	0	4	0	0	0	1	3
g	40	0:53:56	0:54:5	1	0	0	0	4	0	0	0	1	3
g	41	0:55:13	0:55:14	21	18	0	0	4	0	0	0	1	3
f	42	0:56:52	0:56:57	3	0	0	0	4	0	0	0	1	3
g	43	0:57:54	0:57:59	4	1	0	0	4	0	0	0	1	3
g	44	0:57:57	0:58:0	1	0	0	0	4	0	0	0	1	3
g	45	0:57:55	0:58:3	5	2	0	0	4	0	0	0	1	3
f	46	0:58:53	0:58:58	9	6	0	0	4	0	0	0	1	3
f	47	1:0:3	1:0:6	2	0	0	0	4	0	0	0	1	3
g	48	1:0:41	1:0:44	1	0	0	0	4	0	0	0	1	3
g	49	1:0:37	1:0:45	12	9	0	0	4	0	0	0	1	3
f	50	1:6:8	1:6:11	7	4	0	0	4	0	0	0	1	3
f	51	1:8:20	1:8:23	1	0	0	0	4	0	0	0	1	3
g	53	1:10:55	1:11:4	1	0	0	0	4	0	0	0	1	3
f	52	1:11:0	1:11:3	1	0	0	0	4	1	4	4	1	3
f	54	1:12:25	1:12:27	1	0	0	0	4	0	0	0	1	3
f	55	1:12:28	1:12:34	5	2	0	0	4	0	0	0	1	3
f	56	1:12:37	1:12:39	4	1	0	0	4	0	0	0	1	3
g	57	1:14:7	1:14:12	1	0	0	0	4	0	0	0	1	3
f	58	1:14:13	1:14:18	2	0	0	0	4	0	0	0	1	3
f	59	1:17:12	1:17:14	5	2	0	0	4	0	0	0	1	3
g	60	1:17:33	1:17:39	9	6	0	0	4	0	0	0	1	3
g	61	1:18:42	1:18:45	1	0	0	0	4	0	0	0	1	3
f	63	1:20:42	1:20:48	1	0	0	0	4	0	0	0	1	3
g	62	1:20:43	1:20:44	1	0	0	0	4	1	5	5	1	3
g	64	1:20:46	1:20:54	1	0	0	0	4	1	2	2	1	3
g	65	1:25:30	1:25:33	1	0	0	0	4	0	0	0	1	3
f	66	1:25:54	1:26:2	9	6	0	0	4	0	0	0	1	3
g	67	1:26:24	1:26:24	4	1	0	0	4	0	0	0	1	3
g	68	1:27:2	1:27:8	5	2	0	0	4	0	0	0	1	3
g	69	1:32:54	1:33:3	3	0	0	0	4	0	0	0	1	3
f	70	1:33:3	1:33:4	1	0	0	0	4	1	0	0	1	3
f	71	1:36:1	1:36:9	1	0	0	0	4	0	0	0	1	3
f	72	1:36:57	1:37:5	1	0	0	0	4	0	0	0	1	3
g	73	1:37:0	1:37:6	6	3	0	0	4	1	5	5	1	3
g	74	1:38:14	1:38:22	10	7	0	0	4	0	0	0	1	3
g	75	1:38:48	1:38:55	3	0	0	0	4	0	0	0	1	3
f	76	1:39:40	1:39:49	5	2	0	0	4	0	0	0	1	3
f	77	1:40:43	1:40:52	1	0	0	0	4	0	0	0	1	3
g	78	1:40:58	1:41:7	10	7	0	0	4	0	0	0	1	3
g	79	1:41:40	1:41:46	15	12	0	0	4	0	0	0	1	3
g	80	1:42:3	1:42:7	1	0	0	0	4	0	0	0	1	3
f	81	1:42:20	1:42:29	1	0	0	0	4	0	0	0	1	3
g	82	1:51:32	1:51:33	5	2	0	0	4	0	0	0	1	3
g	83	1:55:30	1:55:32	4	1	0	0	4	0	0	0	1	3
f	84	1:55:50	1:55:56	7	4	0	0	4	0	0	0	1	3
f	85	1:57:45	1:57:47	3	0	0	0	4	0	0	0	1	3
g	86	1:59:46	1:59:47	1	0	0	0	4	0	0	0	1	3
g	87	2:0:0	2:0:5	3	0	0	0	4	0	0	0	1	3
f	88	2:0:8	2:0:15	1	0	0	0	4	0	0	0	1	3
f	89	2:4:1	2:4:4	1	0	0	0	4	0	0	0	1	3
f	90	2:5:36	2:5:41	1	0	0	0	4	0	0	0	1	3
f	91	2:5:35	2:5:41	1	0	0	0	4	0	0	0	1	3
g	92	2:6:5	2:6:13	10	7	0	0	4	0	0	0	1	3
f	93	2:6:39	2:6:44	1	0	0	0	4	0	0	0	1	3
g	94	2:8:32	2:8:37	1	0	0	0	4	0	0	0	1	3
f	95	2:9:41	2:9:49	3	0	0	0	4	0	0	0	1	3
g	96	2:10:58	2:11:5	4	1	0	0	4	0	0	0	1	3
g	97	2:11:0	2:11:9	4	1	0	0	4	0	0	0	1	3
f	98	2:12:41	2:12:46	1	0	0	0	4	0	0	0	1	3
g	99	2:13:26	2:13:33	10	7	0	0	4	0	0	0	1	3
f	100	2:18:36	2:18:41	1	0	0	0	4	0	0	0	1	3
f	101	2:19:6	2:19:14	9	6	0	0	4	0	0	0	1	3
g	102	2:20:26	2:20:35	17	14	1	0	4	0	0	0	1	3
g	103	2:21:58	2:22:5	1	0	0	0	4	0	0	0	1	3
f	104	2:22:35	2:22:37	3	0	0	0	4	0	0	0	1	3
g	105	2:22:36	2:22:45	1	0	0	0	4	1	1	1	1	3
g	106	2:22:48	2:22:51	8	5	0	0	4	0	0	0	1	3
f	107	2:23:20	2:23:29	5	2	0	0	4	0	0	0	1	3
f	108	2:24:47	2:24:51	7	4	0	0	4	0	0	0	1	3
g	109	2:27:2	2:27:9	16	13	0	0	4	0	0	0	1	3
g	110	2:27:56	2:27:59	2	0	0	0	4	0	0	0	1	3
f	111	2:31:9	2:31:12	1	0	0	0	4	0	0	0	1	3
g	112	2:31:16	2:31:17	4	1	0	0	4	0	0	0	1	3
g	113	2:32:33	2:32:39	11	8	0	0	4	0	0	0	1	3
f	114	2:33:20	2:33:22	1	0	0	0	4	0	0	0	1	3
f	115	2:33:44	2:33:46	1	0	0	0	4	0	0	0	1	3
g	116	2:33:45	2:33:54	7	4	0	0	4	1	1	1	1	3
f	117	2:36:30	2:36:38	4	1	0	0	4	0	0	0	1	3
f	118	2:36:47	2:36:48	1	0	0	0	4	0	0	0	1	3
f	119	2:38:5	2:38:7	7	4	0	0	4	0	0	0	1	3
g	120	2:40:45	2:40:52	5	2	0	0	4	0	0	0	1	3
g	121	2:45:15	2:45:18	7	4	0	0	4	0	0	0	1	3
f	122	2:45:48	2:45:48	1	0	0	0	4	0	0	0	1	3
f	123	2:46:53	2:46:56	1	0	0	0	4	0	0	0	1	3
g	124	2:47:54	2:48:1	6	3	0	0	4	0	0	0	1	3
g	125	2:48:3	2:48:4	9	6	0	0	4	0	0	0	1	3
g	126	2:48:54	2:48:56	6	3	0	0	4	0	0	0	1	3
g	127	2:49:46	2:49:46	1	0	0	0	4	0	0	0	1	3
g	128	2:51:59	2:52:4	1	0	0	0	4	0	0	0	1	3
g	129	2:54:50	2:54:58	5	2	0	0	4	0	0	0	1	3
g	130	2:56:25	2:56:27	8	5	0	0	4	0	0	0	1	3
g	131	2:57:36	2:57:39	3	0	0	0	4	0	0	0	1	3
f	132	2:57:51	2:57:58	2	0	0	0	4	0	0	0	1	3
f	133	2:59:5	2:59:5	2	0	0	0	4	0	0	0	1	3
f	134	3:0:18	3:0:25	3	0	0	0	4	0	0	0	1	3
g	135	3:1:18	3:1:19	7	4	0	0	4	0	0	0	1	3
f	136	3:1:57	3:2:5	7	4	0	0	4	0	0	0	1	3
f	137	3:2:10	3:2:13	2	0	0	0	4	0	0	0	1	3
g	138	3:4:50	3:4:50	7	4	0	0	4	0	0	0	1	3
g	139	3:8:8	3:8:17	5	2	0	0	4	0	0	0	1	3
f	140	3:10:37	3:10:37	1	0	0	0	4	0	0	0	1	3
f	141	3:13:33	3:13:35	6	3	0	0	4	0	0	0	1	3
g	142	3:14:43	3:14:51	1	0	0	0	4	0	0	0	1	3
g	143	3:14:49	3:14:54	6	3	0	0	4	0	0	0	1	3
f	144	3:16:22	3:16:29	1	0	0	0	4	0	0	0	1	3
g	146	3:17:26	3:17:29	1	0	0	0	4	0	0	0	1	3
f	145	3:17:27	3:17:28	1	0	0	0	4	1	2	2	1	3
f	147	3:18:53	3:18:59	10	7	0	0	4	0	0	0	1	3
g	148	3:21:47	3:21:56	5	2	0	0	4	0	0	0	1	3
f	149	3:22:4	3:22:9	1	0	0	0	4	0	0	0	1	3
g	150	3:22:20	3:22:23	2	0	0	0	4	0	0	0	1	3
f	151	3:22:52	3:22:52	11	8	0	0	4	0	0	0	1	3
g	152	3:23:0	3:23:1	7	4	0	0	4	0	0	0	1	3
g	153	3:23:24	3:23:24	6	3	0	0	4	0	0	0	1	3
g	154	3:24:48	3:24:54	8	5	0	0	4	0	0	0	1	3
g	155	3:25:5	3:25:10	4	1	0	0	4	0	0	0	1	3
f	156	3:26:51	3:27:0	15	12	0	0	4	0	0	0	1	3
f	157	3:27:9	3:27:16	1	0	0	0	4	0	0	0	1	3
g	158	3:27:35	3:27:37	3	0	0	0	4	0	0	0	1	3
f	159	3:27:39	3:27:45	1	0	0	0	4	0	0	0	1	3
g	160	3:28:32	3:28:39	11	8	0	0	4	0	0	0	1	3
f	161	3:32:32	3:32:37	1	0	0	0	4	0	0	0	1	3
g	162	3:33:16	3:33:19	1	0	0	0	4	0	0	0	1	3
f	163	3:35:5	3:35:12	7	4	0	0	4	0	0	0	1	3
f	164	3:35:55	3:35:59	6	3	0	0	4	0	0	0	1	3
f	165	3:36:21	3:36:22	1	0	0	0	4	0	0	0	1	3
g	166	3:37:0	3:37:6	1	0	0	0	4	0	0	0	1	3
g	167	3:37:1	3:37:7	1	0	0	0	4	0	0	0	1	3
g	168	3:37:43	3:37:50	8	5	0	0	4	0	0	0	1	3
g	169	3:39:58	3:40:3	3	0	0	0	4	0	0	0	1	3
f	170	3:40:7	3:40:14	15	12	0	0	4	0	0	0	1	3
g	171	3:40:43	3:40:46	6	3	0	0	4	0	0	0	1	3
g	172	3:40:52	3:40:59	6	3	0	0	4	0	0	0	1	3
g	173	3:41:54	3:42:2	9	6	0	0	4	0	0	0	1	3
f	174	3:44:39	3:44:45	2	0	0	0	4	0	0	0	1	3
g	175	3:44:52	3:44:54	9	6	0	0	4	0	0	0	1	3
g	176	3:45:37	3:45:39	4	1	0	0	4	0	0	0	1	3
g	177	3:45:54	3:46:3	6	3	0	0	4	0	0	0	1	3
g	178	3:46:33	3:46:41	1	0	0	0	4	0	0	0	1	3
f	179	3:47:9	3:47:9	1	0	0	0	4	0	0	0	1	3
g	180	3:48:21	3:48:27	2	0	0	0	4	0	0	0	1	3
f	181	3:48:23	3:48:29	1	0	0	0	4	1	4	4	1	3
f	182	3:48:29	3:48:32	1	0	0	0	4	0	0	0	1	3
g	183	3:49:33	3:49:35	5	2	0	0	4	0	0	0	1	3
f	184	3:51:19	3:51:19	5	2	0	0	4	0	0	0	1	3
f	185	3:51:34	3:51:41	1	0	0	0	4	0	0	0	1	3
f	186	3:52:12	3:52:12	5	2	0	0	4	0	0	0	1	3
f	187	3:52:31	3:52:33	10	7	0	0	4	0	0	0	1	3
f	188	3:53:44	3:53:48	1	0	0	0	4	0	0	0	1	3
f	189	3:57:28	3:57:32	1	0	0	0	4	0	0	0	1	3
g	190	3:58:9	3:58:11	2	0	0	0	4	0	0	0	1	3
f	191	4:5:35	4:5:39	1	0	0	0	4	0	0	0	1	3
f	192	4:6:54	4:6:57	5	2	0	0	4	0	0	0	1	3
f	0	0:0:10	0:0:11	11	7	0	0	5	0	0	0	1	3
g	1	0:1:41	0:1:48	1	0	0	0	5	0	0	0	1	3
g	2	0:2:9	0:2:12	1	0	0	0	5	0	0	0	1	3
f	3	0:4:23	0:4:30	1	0	0	0	5	0	0	0	1	3
g	4	0:9:17	0:9:19	6	2	0	0	5	0	0	0	1	3
g	5	0:10:28	0:10:30	11	7	0	0	5	0	0	0	1	3
g	6	0:11:45	0:11:53	14	10	0	0	5	0	0	0	1	3
f	7	0:16:15	0:16:15	17	13	0	0	5	0	0	0	1	3
g	8	0:16:31	0:16:40	9	5	0	0	5	0	0	0	1	3
f	9	0:16:34	0:16:43	1	0	0	0	5	1	6	6	1	3
g	10	0:20:9	0:20:14	2	0	0	0	5	0	0	0	1	3
g	11	0:20:13	0:20:18	13	9	0	0	5	0	0	0	1	3
g	12	0:21:29	0:21:31	1	0	0	0	5	0	0	0	1	3
g	13	0:21:37	0:21:43	1	0	0	0	5	0	0	0	1	3
g	14	0:22:38	0:22:38	8	4	0	0	5	0	0	0	1	3
f	15	0:23:53	0:23:54	1	0	0	0	5	0	0	0	1	3
f	16	0:26:8	0:26:14	1	0	0	0	5	0	0	0	1	3
g	17	0:28:22	0:28:28	3	0	0	0	5	0	0	0	1	3
g	18	0:29:4	0:29:5	1	0	0	0	5	0	0	0	1	3
g	19	0:30:21	0:30:23	11	7	0	0	5	0	0	0	1	3
g	20	0:31:35	0:31:40	6	2	0	0	5	0	0	0	1	3
g	21	0:33:45	0:33:47	14	10	0	0	5	0	0	0	1	3
g	22	0:34:7	0:34:11	8	4	0	0	5	0	0	0	1	3
g	23	0:34:31	0:34:34	1	0	0	0	5	0	0	0	1	3
g	24	0:35:16	0:35:19	11	7	0	0	5	0	0	0	1	3
f	25	0:36:59	0:37:4	11	7	0	0	5	0	0	0	1	3
f	26	0:39:30	0:39:30	1	0	0	0	5	0	0	0	1	3
f	27	0:40:38	0:40:38	1	0	0	0	5	0	0	0	1	3
g	28	0:41:22	0:41:23	14	10	0	0	5	0	0	0	1	3
g	29	0:43:50	0:43:57	15	11	0	0	5	0	0	0	1	3
f	30	0:45:6	0:45:11	1	0	0	0	5	0	0	0	1	3
g	31	0:46:8	0:46:9	15	11	5	0	5	0	0	0	1	3
g	32	0:46:29	0:46:30	8	4	0	0	5	0	0	0	1	3
f	33	0:48:31	0:48:40	1	0	0	0	5	0	0	0	1	3
g	34	0:48:55	0:48:58	5	1	0	0	5	0	0	0	1	3
g	35	0:49:14	0:49:17	1	0	0	0	5	0	0	0	1	3
f	36	0:52:21	0:52:30	6	2	0	0	5	0	0	0	1	3
f	37	0:52:43	0:52:50	1	0	0	0	5	0	0	0	1	3
f	38	0:52:56	0:53:2	1	0	0	0	5	0	0	0	1	3
g	39	0:53:9	0:53:10	11	7	0	0	5	0	0	0	1	3
g	40	0:53:56	0:54:5	1	0	0	0	5	0	0	0	1	3
