Speaker	GlobalIndex	StartTime	StopTime	Tokens	NGrams	SelfShared	OtherShared	N	OverlapCount	OverlapSeconds	AvgOverlap	Day	Reality
f	48	1:48:56	1:50:28	7	4	0	0	4	1	0	0	1	0
f	49	1:50:28	1:51:20	5	2	0	0	4	0	0	0	1	0
g	50	1:51:20	1:52:56	1	0	0	0	4	1	0	0	1	0
g	51	1:52:56	1:53:1	1	0	0	0	4	0	0	0	1	0
f	52	1:53:1	1:53:7	1	0	0	0	4	1	0	0	1	0
g	53	1:53:7	1:53:8	4	1	0	0	4	1	0	0	1	0
g	54	1:53:8	1:54:11	1	0	0	0	4	0	0	0	1	0
g	55	1:54:11	1:55:18	2	0	0	0	4	0	0	0	1	0
g	56	1:55:18	1:56:27	8	5	0	0	4	0	0	0	1	0
f	57	1:56:27	1:56:46	1	0	0	0	4	1	0	0	1	0
g	58	1:56:46	1:58:41	1	0	0	0	4	1	0	0	1	0
f	59	1:58:41	1:59:13	1	0	0	0	4	1	0	0	1	0
g	60	1:59:13	2:0:15	6	3	0	0	4	1	0	0	1	0
g	61	2:0:15	2:0:40	7	4	0	0	4	0	0	0	1	0
f	62	2:0:40	2:2:20	1	0	0	0	4	1	0	0	1	0
f	63	2:2:20	2:3:56	11	8	0	3	4	0	0	0	1	0
g	64	2:3:56	2:4:22	1	0	0	0	4	1	0	0	1	0
f	65	2:4:22	2:5:49	1	0	0	0	4	1	0	0	1	0
g	66	2:5:49	2:7:34	1	0	0	0	4	1	0	0	1	0
f	67	2:7:34	2:8:49	1	0	0	0	4	1	0	0	1	0
g	68	2:8:49	2:10:5	12	9	0	0	4	1	0	0	1	0
f	69	2:10:5	2:10:38	1	0	0	0	4	1	0	0	1	0
g	70	2:10:38	2:11:4	8	5	0	0	4	1	0	0	1	0
g	71	2:11:4	2:12:40	3	0	0	0	4	0	0	0	1	0
g	72	2:12:40	2:12:59	7	4	0	0	4	0	0	0	1	0
f	73	2:12:59	2:13:21	1	0	0	0	4	1	0	0	1	0
f	74	2:13:21	2:13:51	7	4	0	0	4	0	0	0	1	0
g	75	2:13:51	2:15:47	1	0	0	0	4	1	0	0	1	0
f	76	2:15:47	2:16:26	4	1	0	0	4	1	0	0	1	0
f	77	2:16:26	2:18:0	3	0	0	0	4	0	0	0	1	0
f	78	2:18:0	2:18:32	1	0	0	0	4	0	0	0	1	0
f	79	2:18:32	2:19:31	6	3	0	0	4	0	0	0	1	0
f	80	2:19:31	2:19:42	9	6	0	0	4	0	0	0	1	0
f	81	2:19:42	2:21:32	2	0	0	0	4	0	0	0	1	0
f	82	2:21:32	2:23:24	7	4	0	0	4	0	0	0	1	0
f	83	2:23:24	2:23:35	5	2	0	0	4	0	0	0	1	0
g	84	2:23:35	2:23:53	13	10	0	0	4	1	0	0	1	0
f	85	2:23:53	2:25:11	15	12	0	0	4	1	0	0	1	0
g	86	2:25:11	2:27:1	8	5	0	0	4	1	0	0	1	0
g	87	2:27:1	2:27:21	1	0	0	0	4	0	0	0	1	0
g	88	2:27:21	2:29:4	9	6	0	0	4	0	0	0	1	0
f	89	2:29:4	2:31:2	2	0	0	0	4	1	0	0	1	0
g	90	2:31:2	2:32:22	3	0	0	0	4	1	0	0	1	0
f	91	2:32:22	2:33:41	1	0	0	0	4	1	0	0	1	0
g	92	2:33:41	2:34:51	1	0	0	0	4	1	0	0	1	0
g	93	2:34:51	2:35:6	1	0	0	0	4	0	0	0	1	0
g	94	2:35:6	2:35:28	3	0	0	0	4	0	0	0	1	0
g	95	2:35:28	2:36:47	5	2	0	0	4	0	0	0	1	0
f	96	2:36:47	2:37:43	3	0	0	0	4	1	0	0	1	0
g	97	2:37:43	2:39:40	5	2	0	0	4	1	0	0	1	0
g	98	2:39:40	2:39:46	1	0	0	0	4	0	0	0	1	0
g	99	2:39:46	2:40:24	10	7	0	0	4	0	0	0	1	0
f	100	2:40:24	2:41:13	1	0	0	0	4	1	0	0	1	0
g	101	2:41:13	2:41:59	10	7	3	0	4	1	0	0	1	0
f	102	2:41:59	2:43:26	1	0	0	0	4	1	0	0	1	0
g	103	2:43:26	2:45:19	9	6	0	0	4	1	0	0	1	0
g	104	2:45:19	2:46:4	5	2	0	0	4	0	0	0	1	0
g	105	2:46:4	2:46:10	5	2	0	0	4	0	0	0	1	0
f	106	2:46:10	2:46:55	5	2	0	0	4	1	0	0	1	0
f	107	2:46:55	2:47:6	10	7	0	0	4	0	0	0	1	0
g	108	2:47:6	2:48:34	1	0	0	0	4	1	0	0	1	0
f	109	2:48:34	2:49:52	1	0	0	0	4	1	0	0	1	0
f	110	2:49:52	2:50:21	6	3	0	0	4	0	0	0	1	0
g	111	2:50:21	2:51:44	4	1	0	0	4	1	0	0	1	0
f	112	2:51:44	2:51:45	3	0	0	0	4	1	0	0	1	0
g	113	2:51:45	2:52:4	1	0	0	0	4	1	0	0	1	0
g	114	2:52:4	2:53:0	1	0	0	0	4	0	0	0	1	0
g	115	2:53:0	2:53:32	9	6	0	0	4	0	0	0	1	0
g	116	2:53:32	2:54:33	2	0	0	0	4	0	0	0	1	0
g	117	2:54:33	2:56:17	6	3	0	0	4	0	0	0	1	0
f	118	2:56:17	2:57:8	1	0	0	0	4	1	0	0	1	0
g	119	2:57:8	2:58:33	9	6	0	0	4	1	0	0	1	0
f	120	2:58:33	3:0:20	1	0	0	0	4	1	0	0	1	0
g	121	3:0:20	3:0:40	10	7	0	0	4	1	0	0	1	0
f	122	3:0:40	3:2:27	1	0	0	0	4	1	0	0	1	0
g	123	3:2:27	3:2:38	7	4	0	0	4	1	0	0	1	0
g	124	3:2:38	3:4:35	4	1	0	0	4	0	0	0	1	0
f	125	3:4:35	3:5:15	1	0	0	0	4	1	0	0	1	0
g	126	3:5:15	3:5:22	4	1	0	0	4	1	0	0	1	0
g	127	3:5:22	3:6:45	11	8	0	0	4	0	0	0	1	0
f	128	3:6:45	3:7:48	9	6	0	0	4	1	0	0	1	0
g	129	3:7:48	3:8:54	1	0	0	0	4	1	0	0	1	0
f	130	3:8:54	3:10:31	1	0	0	0	4	1	0	0	1	0
f	131	3:10:31	3:12:27	2	0	0	0	4	0	0	0	1	0
g	132	3:12:27	3:14:7	1	0	0	0	4	1	0	0	1	0
f	133	3:14:7	3:15:18	1	0	0	0	4	1	0	0	1	0
g	134	3:15:18	3:15:46	14	11	0	0	4	1	0	0	1	0
g	135	3:15:46	3:16:34	9	6	0	0	4	0	0	0	1	0
f	136	3:16:34	3:17:22	1	0	0	0	4	1	0	0	1	0
g	137	3:17:22	3:18:55	7	4	0	0	4	1	0	0	1	0
f	138	3:18:55	3:19:34	4	1	0	0	4	1	0	0	1	0
g	139	3:19:34	3:21:23	1	0	0	0	4	1	0	0	1	0
g	140	3:21:23	3:21:28	3	0	0	0	4	0	0	0	1	0
g	141	3:21:28	3:23:23	17	14	0	0	4	0	0	0	1	0
f	142	3:23:23	3:24:32	1	0	0	0	4	1	0	0	1	0
g	143	3:24:32	3:24:37	1	0	0	0	4	1	0	0	1	0
g	144	3:24:37	3:26:19	21	18	0	0	4	0	0	0	1	0
f	145	3:26:19	3:27:40	7	4	0	0	4	1	0	0	1	0
f	146	3:27:40	3:28:27	17	14	0	0	4	0	0	0	1	0
g	147	3:28:27	3:29:23	3	0	0	0	4	1	0	0	1	0
g	148	3:29:23	3:30:19	1	0	0	0	4	0	0	0	1	0
f	149	3:30:19	3:30:23	1	0	0	0	4	1	0	0	1	0
g	150	3:30:23	3:30:27	4	1	0	0	4	1	0	0	1	0
g	151	3:30:27	3:30:46	15	12	0	0	4	0	0	0	1	0
f	152	3:30:46	3:30:50	1	0	0	0	4	1	0	0	1	0
g	153	3:30:50	3:31:35	15	12	6	0	4	1	0	0	1	0
f	154	3:31:35	3:32:2	1	0	0	0	4	1	0	0	1	0
g	155	3:32:2	3:33:1	6	3	0	0	4	1	0	0	1	0
f	156	3:33:1	3:34:16	1	0	0	0	4	1	0	0	1	0
f	157	3:34:16	3:35:37	2	0	0	0	4	0	0	0	1	0
g	158	3:35:37	3:36:13	6	3	0	0	4	1	0	0	1	0
f	159	3:36:13	3:36:40	7	4	0	0	4	1	0	0	1	0
g	160	3:36:40	3:38:13	1	0	0	0	4	1	0	0	1	0
f	161	3:38:13	3:38:29	1	0	0	0	4	1	0	0	1	0
g	162	3:38:29	3:39:49	15	12	0	0	4	1	0	0	1	0
f	163	3:39:49	3:40:47	9	6	0	0	4	1	0	0	1	0
g	164	3:40:47	3:42:3	8	5	0	0	4	1	0	0	1	0
f	165	3:42:3	3:42:30	6	3	0	0	4	1	0	0	1	0
g	166	3:42:30	3:43:43	6	3	0	0	4	1	0	0	1	0
f	167	3:43:43	3:44:55	15	12	0	0	4	1	0	0	1	0
f	168	3:44:55	3:46:54	5	2	0	0	4	0	0	0	1	0
g	169	3:46:54	3:48:47	3	0	0	0	4	1	0	0	1	0
g	170	3:48:47	3:48:56	5	2	0	0	4	0	0	0	1	0
g	171	3:48:56	3:50:20	6	3	0	0	4	0	0	0	1	0
f	172	3:50:20	3:51:33	1	0	0	0	4	1	0	0	1	0
g	173	3:51:33	3:52:24	6	3	0	0	4	1	0	0	1	0
f	174	3:52:24	3:53:29	1	0	0	0	4	1	0	0	1	0
g	175	3:53:29	3:54:50	8	5	0	0	4	1	0	0	1	0
f	176	3:54:50	3:55:36	1	0	0	0	4	1	0	0	1	0
g	177	3:55:36	3:56:32	10	7	2	0	4	1	0	0	1	0
f	178	3:56:32	3:57:21	11	8	0	0	4	1	0	0	1	0
g	179	3:57:21	3:58:24	14	11	0	0	4	1	0	0	1	0
f	180	3:58:24	3:58:48	2	0	0	0	4	1	0	0	1	0
g	181	3:58:48	3:59:51	6	3	0	0	4	1	0	0	1	0
f	182	3:59:51	4:1:17	1	0	0	0	4	1	0	0	1	0
g	183	4:1:17	4:1:50	1	0	0	0	4	1	0	0	1	0
g	184	4:1:50	4:3:31	2	0	0	0	4	0	0	0	1	0
f	185	4:3:31	4:5:5	1	0	0	0	4	1	0	0	1	0
f	186	4:5:5	4:5:40	1	0	0	0	4	0	0	0	1	0
f	187	4:5:40	4:5:51	5	2	0	0	4	0	0	0	1	0
g	188	4:5:51	4:7:45	1	0	0	0	4	1	0	0	1	0
f	189	4:7:45	4:7:52	1	0	0	0	4	1	0	0	1	0
g	190	4:7:52	4:7:56	5	2	0	0	4	1	0	0	1	0
f	191	4:7:56	4:9:27	1	0	0	0	4	1	0	0	1	0
g	192	4:9:27	4:9:40	1	0	0	0	4	1	0	0	1	0
g	0	01:01:01	1:2:27	1	0	0	0	5	0	0	0	1	0
g	1	1:2:27	1:3:18	8	4	0	0	5	0	0	0	1	0
f	2	1:3:18	1:4:29	3	0	0	0	5	1	0	0	1	0
g	3	1:4:29	1:6:10	16	12	0	0	5	1	0	0	1	0
f	4	1:6:10	1:7:0	1	0	0	0	5	1	0	0	1	0
g	5	1:7:0	1:8:18	14	10	0	0	5	1	0	0	1	0
f	6	1:8:18	1:10:5	1	0	0	0	5	1	0	0	1	0
g	7	1:10:5	1:11:13	8	4	0	0	5	1	0	0	1	0
f	8	1:11:13	1:12:33	1	0	0	0	5	1	0	0	1	0
g	9	1:12:33	1:13:58	11	7	0	0	5	1	0	0	1	0
g	10	1:13:58	1:14:21	5	1	0	0	5	0	0	0	1	0
g	11	1:14:21	1:15:13	11	7	0	0	5	0	0	0	1	0
f	12	1:15:13	1:15:30	11	7	0	0	5	1	0	0	1	0
f	13	1:15:30	1:16:38	1	0	0	0	5	0	0	0	1	0
f	14	1:16:38	1:16:57	7	3	0	0	5	0	0	0	1	0
f	15	1:16:57	1:18:55	10	6	0	0	5	0	0	0	1	0
g	16	1:18:55	1:20:7	4	0	0	0	5	1	0	0	1	0
g	17	1:20:7	1:20:16	5	1	0	0	5	0	0	0	1	0
f	18	1:20:16	1:20:31	1	0	0	0	5	1	0	0	1	0
g	19	1:20:31	1:21:34	1	0	0	0	5	1	0	0	1	0
f	20	1:21:34	1:22:11	5	1	0	0	5	1	0	0	1	0
g	21	1:22:11	1:22:50	6	2	0	0	5	1	0	0	1	0
f	22	1:22:50	1:24:13	1	0	0	0	5	1	0	0	1	0
g	23	1:24:13	1:25:18	5	1	0	0	5	1	0	0	1	0
g	24	1:25:18	1:27:12	1	0	0	0	5	0	0	0	1	0
g	25	1:27:12	1:27:47	1	0	0	0	5	0	0	0	1	0
f	26	1:27:47	1:28:42	1	0	0	0	5	1	0	0	1	0
g	27	1:28:42	1:29:0	1	0	0	0	5	1	0	0	1	0
g	28	1:29:0	1:30:4	6	2	0	0	5	0	0	0	1	0
f	29	1:30:4	1:30:52	5	1	0	0	5	1	0	0	1	0
g	30	1:30:52	1:32:13	11	7	0	0	5	1	0	0	1	0
f	31	1:32:13	1:32:23	1	0	0	0	5	1	0	0	1	0
f	32	1:32:23	1:32:47	1	0	0	0	5	0	0	0	1	0
f	33	1:32:47	1:33:28	3	0	0	0	5	0	0	0	1	0
g	34	1:33:28	1:34:36	2	0	0	0	5	1	0	0	1	0
f	35	1:34:36	1:35:31	1	0	0	0	5	1	0	0	1	0
g	36	1:35:31	1:36:51	11	7	0	0	5	1	0	0	1	0
f	37	1:36:51	1:38:19	1	0	0	0	5	1	0	0	1	0
g	38	1:38:19	1:40:17	1	0	0	0	5	1	0	0	1	0
g	39	1:40:17	1:41:39	4	0	0	0	5	0	0	0	1	0
g	40	1:41:39	1:42:26	4	0	0	0	5	0	0	0	1	0
f	41	1:42:26	1:43:44	1	0	0	0	5	1	0	0	1	0
g	42	1:43:44	1:45:38	3	0	0	0	5	1	0	0	1	0
f	43	1:45:38	1:46:16	1	0	0	0	5	1	0	0	1	0
g	44	1:46:16	1:46:26	7	3	0	0	5	1	0	0	1	0
g	45	1:46:26	1:46:53	2	0	0	0	5	0	0	0	1	0
f	46	1:46:53	1:48:32	2	0	0	0	5	1	0	0	1	0
g	47	1:48:32	1:48:56	11	7	0	0	5	1	0	0	1	0
f	48	1:48:56	1:50:28	7	3	0	0	5	1	0	0	1	0
f	49	1:50:28	1:51:20	5	1	0	0	5	0	0	0	1	0
g	50	1:51:20	1:52:56	1	0	0	0	5	1	0	0	1	0
g	51	1:52:56	1:53:1	1	0	0	0	5	0	0	0	1	0
f	52	1:53:1	1:53:7	1	0	0	0	5	1	0	0	1	0
g	53	1:53:7	1:53:8	4	0	0	0	5	1	0	0	1	0
g	54	1:53:8	1:54:11	1	0	0	0	5	0	0	0	1	0
g	55	1:54:11	1:55:18	2	0	0	0	5	0	0	0	1	0
g	56	1:55:18	1:56:27	8	4	0	0	5	0	0	0	1	0
f	57	1:56:27	1:56:46	1	0	0	0	5	1	0	0	1	0
g	58	1:56:46	1:58:41	1	0	0	0	5	1	0	0	1	0
f	59	1:58:41	1:59:13	1	0	0	0	5	1	0	0	1	0
g	60	1:59:13	2:0:15	6	2	0	0	5	1	0	0	1	0
g	61	2:0:15	2:0:40	7	3	0	0	5	0	0	0	1	0
f	62	2:0:40	2:2:20	1	0	0	0	5	1	0	0	1	0
f	63	2:2:20	2:3:56	11	7	0	2	5	0	0	0	1	0
g	64	2:3:56	2:4:22	1	0	0	0	5	1	0	0	1	0
f	65	2:4:22	2:5:49	1	0	0	0	5	1	0	0	1	0
g	66	2:5:49	2:7:34	1	0	0	0	5	1	0	0	1	0
f	67	2:7:34	2:8:49	1	0	0	0	5	1	0	0	1	0
g	68	2:8:49	2:10:5	12	8	0	0	5	1	0	0	1	0
f	69	2:10:5	2:10:38	1	0	0	0	5	1	0	0	1	0
g	70	2:10:38	2:11:4	8	4	0	0	5	1	0	0	1	0
g	71	2:11:4	2:12:40	3	0	0	0	5	0	0	0	1	0
g	72	2:12:40	2:12:59	7	3	0	0	5	0	0	0	1	0
f	73	2:12:59	2:13:21	1	0	0	0	5	1	0	0	1	0
f	74	2:13:21	2:13:51	7	3	0	0	5	0	0	0	1	0
g	75	2:13:51	2:15:47	1	0	0	0	5	1	0	0	1	0
f	76	2:15:47	2:16:26	4	0	0	0	5	1	0	0	1	0
f	77	2:16:26	2:18:0	3	0	0	0	5	0	0	0	1	0
f	78	2:18:0	2:18:32	1	0	0	0	5	0	0	0	1	0
f	79	2:18:32	2:19:31	6	2	0	0	5	0	0	0	1	0
f	80	2:19:31	2:19:42	9	5	0	0	5	0	0	0	1	0
f	81	2:19:42	2:21:32	2	0	0	0	5	0	0	0	1	0
f	82	2:21:32	2:23:24	7	3	0	0	5	0	0	0	1	0
f	83	2:23:24	2:23:35	5	1	0	0	5	0	0	0	1	0
g	84	2:23:35	2:23:53	13	9	0	0	5	1	0	0	1	0
f	85	2:23:53	2:25:11	15	11	0	0	5	1	0	0	1	0
g	86	2:25:11	2:27:1	8	4	0	0	5	1	0	0	1	0
g	87	2:27:1	2:27:21	1	0	0	0	5	0	0	0	1	0
g	88	2:27:21	2:29:4	9	5	0	0	5	0	0	0	1	0
f	89	2:29:4	2:31:2	2	0	0	0	5	1	0	0	1	0
g	90	2:31:2	2:32:22	3	0	0	0	5	1	0	0	1	0
f	91	2:32:22	2:33:41	1	0	0	0	5	1	0	0	1	0
g	92	2:33:41	2:34:51	1	0	0	0	5	1	0	0	1	0
g	93	2:34:51	2:35:6	1	0	0	0	5	0	0	0	1	0
g	94	2:35:6	2:35:28	3	0	0	0	5	0	0	0	1	0
g	95	2:35:28	2:36:47	5	1	0	0	5	0	0	0	1	0
f	96	2:36:47	2:37:43	3	0	0	0	5	1	0	0	1	0
g	97	2:37:43	2:39:40	5	1	0	0	5	1	0	0	1	0
g	98	2:39:40	2:39:46	1	0	0	0	5	0	0	0	1	0
g	99	2:39:46	2:40:24	10	6	0	0	5	0	0	0	1	0
f	100	2:40:24	2:41:13	1	0	0	0	5	1	0	0	1	0
g	101	2:41:13	2:41:59	10	6	2	0	5	1	0	0	1	0
f	102	2:41:59	2:43:26	1	0	0	0	5	1	0	0	1	0
g	103	2:43:26	2:45:19	9	5	0	0	5	1	0	0	1	0
g	104	2:45:19	2:46:4	5	1	0	0	5	0	0	0	1	0
g	105	2:46:4	2:46:10	5	1	0	0	5	0	0	0	1	0
f	106	2:46:10	2:46:55	5	1	0	0	5	1	0	0	1	0
f	107	2:46:55	2:47:6	10	6	0	0	5	0	0	0	1	0
g	108	2:47:6	2:48:34	1	0	0	0	5	1	0	0	1	0
f	109	2:48:34	2:49:52	1	0	0	0	5	1	0	0	1	0
f	110	2:49:52	2:50:21	6	2	0	0	5	0	0	0	1	0
g	111	2:50:21	2:51:44	4	0	0	0	5	1	0	0	1	0
f	112	2:51:44	2:51:45	3	0	0	0	5	1	0	0	1	0
g	113	2:51:45	2:52:4	1	0	0	0	5	1	0	0	1	0
g	114	2:52:4	2:53:0	1	0	0	0	5	0	0	0	1	0
g	115	2:53:0	2:53:32	9	5	0	0	5	0	0	0	1	0
g	116	2:53:32	2:54:33	2	0	0	0	5	0	0	0	1	0
g	117	2:54:33	2:56:17	6	2	0	0	5	0	0	0	1	0
f	118	2:56:17	2:57:8	1	0	0	0	5	1	0	0	1	0
g	119	2:57:8	2:58:33	9	5	0	0	5	1	0	0	1	0
f	120	2:58:33	3:0:20	1	0	0	0	5	1	0	0	1	0
g	121	3:0:20	3:0:40	10	6	0	0	5	1	0	0	1	0
f	122	3:0:40	3:2:27	1	0	0	0	5	1	0	0	1	0
g	123	3:2:27	3:2:38	7	3	0	0	5	1	0	0	1	0
g	124	3:2:38	3:4:35	4	0	0	0	5	0	0	0	1	0
f	125	3:4:35	3:5:15	1	0	0	0	5	1	0	0	1	0
g	126	3:5:15	3:5:22	4	0	0	0	5	1	0	0	1	0
g	127	3:5:22	3:6:45	11	7	0	0	5	0	0	0	1	0
f	128	3:6:45	3:7:48	9	5	0	0	5	1	0	0	1	0
g	129	3:7:48	3:8:54	1	0	0	0	5	1	0	0	1	0
f	130	3:8:54	3:10:31	1	0	0	0	5	1	0	0	1	0
f	131	3:10:31	3:12:27	2	0	0	0	5	0	0	0	1	0
g	132	3:12:27	3:14:7	1	0	0	0	5	1	0	0	1	0
f	133	3:14:7	3:15:18	1	0	0	0	5	1	0	0	1	0
g	134	3:15:18	3:15:46	14	10	0	0	5	1	0	0	1	0
g	135	3:15:46	3:16:34	9	5	0	0	5	0	0	0	1	0
f	136	3:16:34	3:17:22	1	0	0	0	5	1	0	0	1	0
g	137	3:17:22	3:18:55	7	3	0	0	5	1	0	0	1	0
f	138	3:18:55	3:19:34	4	0	0	0	5	1	0	0	1	0
g	139	3:19:34	3:21:23	1	0	0	0	5	1	0	0	1	0
g	140	3:21:23	3:21:28	3	0	0	0	5	0	0	0	1	0
g	141	3:21:28	3:23:23	17	13	0	0	5	0	0	0	1	0
f	142	3:23:23	3:24:32	1	0	0	0	5	1	0	0	1	0
g	143	3:24:32	3:24:37	1	0	0	0	5	1	0	0	1	0
g	144	3:24:37	3:26:19	21	17	0	0	5	0	0	0	1	0
f	145	3:26:19	3:27:40	7	3	0	0	5	1	0	0	1	0
f	146	3:27:40	3:28:27	17	13	0	0	5	0	0	0	1	0
g	147	3:28:27	3:29:23	3	0	0	0	5	1	0	0	1	0
g	148	3:29:23	3:30:19	1	0	0	0	5	0	0	0	1	0
f	149	3:30:19	3:30:23	1	0	0	0	5	1	0	0	1	0
g	150	3:30:23	3:30:27	4	0	0	0	5	1	0	0	1	0
g	151	3:30:27	3:30:46	15	11	0	0	5	0	0	0	1	0
f	152	3:30:46	3:30:50	1	0	0	0	5	1	0	0	1	0
g	153	3:30:50	3:31:35	15	11	5	0	5	1	0	0	1	0
f	154	3:31:35	3:32:2	1	0	0	0	5	1	0	0	1	0
g	155	3:32:2	3:33:1	6	2	0	0	5	1	0	0	1	0
f	156	3:33:1	3:34:16	1	0	0	0	5	1	0	0	1	0
f	157	3:34:16	3:35:37	2	0	0	0	5	0	0	0	1	0
g	158	3:35:37	3:36:13	6	2	0	0	5	1	0	0	1	0
f	159	3:36:13	3:36:40	7	3	0	0	5	1	0	0	1	0
g	160	3:36:40	3:38:13	1	0	0	0	5	1	0	0	1	0
f	161	3:38:13	3:38:29	1	0	0	0	5	1	0	0	1	0
g	162	3:38:29	3:39:49	15	11	0	0	5	1	0	0	1	0
f	163	3:39:49	3:40:47	9	5	0	0	5	1	0	0	1	0
g	164	3:40:47	3:42:3	8	4	0	0	5	1	0	0	1	0
f	165	3:42:3	3:42:30	6	2	0	0	5	1	0	0	1	0
g	166	3:42:30	3:43:43	6	2	0	0	5	1	0	0	1	0
f	167	3:43:43	3:44:55	15	11	0	0	5	1	0	0	1	0
f	168	3:44:55	3:46:54	5	1	0	0	5	0	0	0	1	0
g	169	3:46:54	3:48:47	3	0	0	0	5	1	0	0	1	0
g	170	3:48:47	3:48:56	5	1	0	0	5	0	0	0	1	0
g	171	3:48:56	3:50:20	6	2	0	0	5	0	0	0	1	0
f	172	3:50:20	3:51:33	1	0	0	0	5	1	0	0	1	0
g	173	3:51:33	3:52:24	6	2	0	0	5	1	0	0	1	0
f	174	3:52:24	3:53:29	1	0	0	0	5	1	0	0	1	0
g	175	3:53:29	3:54:50	8	4	0	0	5	1	0	0	1	0
f	176	3:54:50	3:55:36	1	0	0	0	5	1	0	0	1	0
g	177	3:55:36	3:56:32	10	6	1	0	5	1	0	0	1	0
f	178	3:56:32	3:57:21	11	7	0	0	5	1	0	0	1	0
g	179	3:57:21	3:58:24	14	10	0	0	5	1	0	0	1	0
f	180	3:58:24	3:58:48	2	0	0	0	5	1	0	0	1	0
g	181	3:58:48	3:59:51	6	2	0	0	5	1	0	0	1	0
f	182	3:59:51	4:1:17	1	0	0	0	5	1	0	0	1	0
g	183	4:1:17	4:1:50	1	0	0	0	5	1	0	0	1	0
g	184	4:1:50	4:3:31	2	0	0	0	5	0	0	0	1	0
f	185	4:3:31	4:5:5	1	0	0	0	5	1	0	0	1	0
f	186	4:5:5	4:5:40	1	0	0	0	5	0	0	0	1	0
f	187	4:5:40	4:5:51	5	1	0	0	5	0	0	0	1	0
g	188	4:5:51	4:7:45	1	0	0	0	5	1	0	0	1	0
f	189	4:7:45	4:7:52	1	0	0	0	5	1	0	0	1	0
g	190	4:7:52	4:7:56	5	1	0	0	5	1	0	0	1	0
f	191	4:7:56	4:9:27	1	0	0	0	5	1	0	0	1	0
g	192	4:9:27	4:9:40	1	0	0	0	5	1	0	0	1	0
Speaker	GlobalIndex	StartTime	StopTime	Tokens	NGrams	SelfShared	OtherShared	N	OverlapCount	OverlapSeconds	AvgOverlap	Day	Reality
f	0	0:0:5	0:0:10	6	6	0	0	1	0	0	0	1	1
g	1	0:4:12	0:4:16	5	5	0	0	1	0	0	0	1	1
g	2	0:6:23	0:6:25	5	5	0	0	1	0	0	0	1	1
g	3	0:8:50	0:8:51	1	1	0	0	1	0	0	0	1	1
g	4	0:13:40	0:13:40	7	7	0	2	1	0	0	0	1	1
g	5	0:14:14	0:14:20	21	21	4	2	1	0	0	0	1	1
f	6	0:15:10	0:15:18	1	1	0	0	1	0	0	0	1	1
f	7	0:15:20	0:15:21	1	1	0	0	1	0	0	0	1	1
f	8	0:16:45	0:16:54	2	2	0	0	1	0	0	0	1	1
g	9	0:19:42	0:19:43	4	4	1	0	1	0	0	0	1	1
f	10	0:20:46	0:20:54	1	1	0	0	1	0	0	0	1	1
f	11	0:21:12	0:21:15	2	2	0	0	1	0	0	0	1	1
f	13	0:21:36	0:21:40	1	1	0	0	1	0	0	0	1	1
g	12	0:21:38	0:21:39	6	6	0	0	1	1	2	2	1	1
f	14	0:22:50	0:22:54	1	1	0	0	1	0	0	0	1	1
f	15	0:25:46	0:25:49	1	1	0	0	1	0	0	0	1	1
f	16	0:26:11	0:26:17	1	1	1	0	1	0	0	0	1	1
g	17	0:26:32	0:26:32	1	1	0	0	1	0	0	0	1	1
f	18	0:27:21	0:27:26	5	5	0	0	1	0	0	0	1	1
f	19	0:27:31	0:27:31	7	7	2	0	1	0	0	0	1	1
f	20	0:32:9	0:32:9	6	6	2	0	1	0	0	0	1	1
f	21	0:33:21	0:33:26	7	7	1	0	1	0	0	0	1	1
g	22	0:35:39	0:35:41	3	3	0	0	1	0	0	0	1	1
g	23	0:36:8	0:36:12	14	14	1	1	1	0	0	0	1	1
g	24	0:37:25	0:37:26	10	10	1	0	1	0	0	0	1	1
f	25	0:38:14	0:38:20	1	1	1	0	1	0	0	0	1	1
f	26	0:38:47	0:38:52	1	1	0	0	1	0	0	0	1	1
g	27	0:38:57	0:39:4	3	3	1	0	1	0	0	0	1	1
g	28	0:39:34	0:39:40	1	1	0	0	1	0	0	0	1	1
f	29	0:40:26	0:40:32	9	9	0	0	1	0	0	0	1	1
f	30	0:40:35	0:40:40	1	1	0	0	1	0	0	0	1	1
g	31	0:44:54	0:44:57	1	1	0	0	1	0	0	0	1	1
g	32	0:45:45	0:45:46	1	1	0	0	1	0	0	0	1	1
f	33	0:50:1	0:50:1	7	7	0	0	1	0	0	0	1	1
f	34	0:51:39	0:51:39	1	1	0	0	1	0	0	0	1	1
f	35	0:51:47	0:51:56	3	3	1	0	1	0	0	0	1	1
g	36	0:52:1	0:52:9	8	8	0	0	1	0	0	0	1	1
f	37	0:53:14	0:53:19	10	10	0	2	1	0	0	0	1	1
g	38	0:53:32	0:53:38	1	1	0	0	1	0	0	0	1	1
f	39	0:54:4	0:54:9	1	1	0	1	1	0	0	0	1	1
g	40	0:54:20	0:54:23	6	6	0	0	1	0	0	0	1	1
g	41	0:54:32	0:54:37	5	5	2	0	1	0	0	0	1	1
f	42	0:54:47	0:54:51	10	10	0	2	1	0	0	0	1	1
f	43	0:54:51	0:54:52	5	5	0	0	1	0	0	0	1	1
f	44	0:55:5	0:55:8	11	11	0	2	1	0	0	0	1	1
g	45	0:57:34	0:57:40	14	14	1	2	1	0	0	0	1	1
